symbol,date,open,high,low,close,volume
SPY,2024-01-25,473.301996,474.010630,471.176154,473.738831,72525000
SPY,2024-01-26,473.311685,474.796880,472.292444,473.136963,76641600
SPY,2024-01-29,473.447596,477.029542,472.903997,476.883911,61322800
SPY,2024-01-30,476.194723,477.223680,475.757888,476.515076,58618400
SPY,2024-01-31,474.311589,474.758111,468.720252,468.739685,126011100
SPY,2024-02-01,470.438421,474.903724,469.632710,474.874603,91891600
SPY,2024-02-02,475.311399,481.523980,474.971642,479.873779,99228200
SPY,2024-02-05,479.242843,479.902923,475.874455,478.126495,75757100
SPY,2024-02-06,479.068036,479.844627,477.641082,479.514587,55918600
SPY,2024-02-07,481.756982,483.931378,480.854193,483.513977,70556500
SPY,2024-02-08,483.514011,484.106134,482.698612,483.727570,52343600
SPY,2024-02-09,484.232256,486.959968,483.892500,486.523163,63979400
SPY,2024-02-12,486.494039,488.755796,485.591250,486.309601,56502300
SPY,2024-02-13,480.048498,482.533530,476.350070,479.611664,113099200
SPY,2024-02-14,482.242371,484.455604,479.922344,483.970245,68387800
SPY,2024-02-15,484.669128,487.493917,484.193457,487.309479,61683000
SPY,2024-02-16,487.008562,488.144284,484.144936,484.882690,75532900
SPY,2024-02-20,483.145045,483.814842,479.970812,482.213165,71736700
SPY,2024-02-21,480.912463,482.805343,479.106915,482.650024,59293400
SPY,2024-02-22,489.250880,493.599672,488.289851,492.638672,76402500
SPY,2024-02-23,494.356856,495.191687,492.250417,492.978455,61321800
SPY,2024-02-26,493.415266,493.852100,491.046715,491.172913,50386700
SPY,2024-02-27,491.862142,492.308664,489.969233,492.085388,48854500
SPY,2024-02-28,490.532209,492.017404,490.173048,491.434998,56506600
SPY,2024-02-29,493.192034,494.813114,490.551684,493.201721,83924800
SPY,2024-03-01,494.075362,498.259118,493.667648,497.832001,76844800
SPY,2024-03-04,497.036073,499.142512,497.006923,497.298126,49799300
SPY,2024-03-05,495.298455,495.745006,490.124548,492.328064,72855600
SPY,2024-03-06,495.599346,497.074854,493.531744,494.822784,68382400
SPY,2024-03-07,498.113539,500.783010,494.881036,499.734619,58652100
SPY,2024-03-08,500.365577,503.044705,496.162358,496.735077,86532500
SPY,2024-03-11,495.531391,496.890389,493.609362,496.307953,62557200
SPY,2024-03-12,498.414500,502.229409,495.900318,501.647003,73114400
SPY,2024-03-13,501.967319,502.142040,499.424045,500.860687,55104100
SPY,2024-03-14,501.831290,501.986638,496.832136,499.870483,110171800
SPY,2024-03-15,496.808134,498.259015,494.773036,496.438110,107646300
SPY,2024-03-18,500.498589,501.939694,498.979568,499.388519,88893300
SPY,2024-03-19,498.697210,502.446057,497.694237,502.163696,60755300
SPY,2024-03-20,502.222077,506.944656,501.550199,506.808319,69594600
SPY,2024-03-21,509.641960,510.343019,508.200795,508.483215,60256100
SPY,2024-03-22,508.395642,508.882508,507.285572,507.519318,79070800
SPY,2024-03-25,506.146277,507.266093,505.961265,506.117096,48512100
SPY,2024-03-26,507.538606,507.879448,504.782986,505.182190,65463700
SPY,2024-03-27,508.006092,509.466691,505.844375,509.427704,82999800
SPY,2024-03-28,509.466720,510.829910,509.048022,509.330383,96294900
SPY,2024-04-01,510.070421,510.605962,507.285500,508.444244,62477500
SPY,2024-04-02,504.627273,505.347825,502.913493,505.211548,74230300
SPY,2024-04-03,504.120899,507.266097,504.072225,505.766510,59155800
SPY,2024-04-04,509.768567,510.109349,499.291193,499.593048,96858100
SPY,2024-04-05,500.946535,506.769438,500.508344,504.812225,74546500
SPY,2024-04-08,505.513392,506.516306,504.286480,505.094635,48401800
SPY,2024-04-09,506.827861,507.071294,500.839381,505.678864,68049200
SPY,2024-04-10,499.992184,502.601780,498.638741,500.615387,82652800
SPY,2024-04-11,502.134457,505.834630,498.629043,504.393524,70099000
SPY,2024-04-12,500.858894,502.270819,495.707840,497.431366,92561100
SPY,2024-04-15,501.598983,501.764501,490.352351,491.199524,92101400
SPY,2024-04-16,491.676586,493.195607,489.018285,490.303619,73484000
SPY,2024-04-17,492.757416,492.922963,486.009455,487.401886,75910300
SPY,2024-04-18,488.794360,490.887880,485.464181,486.398956,74548100
SPY,2024-04-19,486.321048,487.314244,480.887603,482.153473,102212600
SPY,2024-04-22,484.753350,489.183852,482.416398,486.593719,67961000
SPY,2024-04-23,488.599579,492.796365,486.408681,492.367920,64633600
SPY,2024-04-24,493.254003,494.042724,489.914107,492.134216,55928100
SPY,2024-04-25,486.067863,491.024159,484.422252,490.264648,69122400
SPY,2024-04-26,493.049560,496.486836,492.416640,494.909393,64306100
SPY,2024-04-29,496.691320,497.333987,493.925923,496.662109,46415400
SPY,2024-04-30,495.201490,496.175223,488.794342,488.794342,77483600
SPY,2024-05-01,488.210097,494.841214,486.739751,487.207153,80242800
SPY,2024-05-02,490.907301,492.601616,486.428125,491.764191,62550200
SPY,2024-05-03,497.733212,499.086685,495.201501,497.859802,72756700
SPY,2024-05-06,500.255165,503.040027,499.816974,503.001099,47264700
SPY,2024-05-07,503.965103,504.948583,502.884274,503.556152,52561300
SPY,2024-05-08,501.725470,504.140308,501.608627,503.604767,42047200
SPY,2024-05-09,503.789747,506.545427,503.137363,506.506439,43643700
SPY,2024-05-10,508.103458,508.911673,505.941800,507.158966,52233200
SPY,2024-05-13,508.833764,508.940860,506.087831,507.227081,36716400
SPY,2024-05-14,507.421753,510.070337,506.886212,509.554230,57535900
SPY,2024-05-15,512.017880,516.156244,511.384930,515.864136,59504900
SPY,2024-05-16,515.961479,517.558415,514.656651,514.802734,50244800
SPY,2024-05-17,514.919521,515.610893,513.468669,515.542725,59187600
SPY,2024-05-20,515.659599,517.597318,515.270082,516.136719,37764200
SPY,2024-05-21,515.377267,517.558418,515.172761,517.402588,33437000
SPY,2024-05-22,516.711249,517.422054,513.741317,515.912781,48390000
SPY,2024-05-23,518.960599,519.067695,510.936992,512.144470,57211200
SPY,2024-05-24,513.984820,516.341296,513.040328,515.533081,41291100
SPY,2024-05-28,516.341188,516.574874,513.264160,515.893250,36269600
SPY,2024-05-29,511.871811,513.459000,511.569956,512.280762,45190300
SPY,2024-05-30,510.742248,511.404379,507.636038,508.882385,46377600
SPY,2024-05-31,509.836716,513.643985,504.744054,513.517395,90785800
SPY,2024-06-03,515.124142,515.406503,508.872735,513.936157,46835700
SPY,2024-06-04,512.631323,515.250666,511.170724,514.510620,34632700
SPY,2024-06-05,516.828210,520.645226,514.841757,520.625732,47610400
SPY,2024-06-06,520.927446,521.355891,518.687873,520.615845,30808500
SPY,2024-06-07,519.642190,522.787387,518.551614,519.983032,43224500
