symbol,date,open,high,low,close,volume
SPY,2011-02-08,100.514281,100.932808,100.240338,100.879547,99072800
SPY,2011-02-09,100.605620,100.925219,100.149044,100.651276,146436700
SPY,2011-02-10,100.141467,100.803492,99.913178,100.689354,162708500
SPY,2011-02-11,100.293642,101.419850,100.270815,101.290489,137710300
SPY,2011-02-14,101.229620,101.617702,101.115482,101.533997,101690700
SPY,2011-02-15,101.222003,101.374191,100.689338,101.214386,119575400
SPY,2011-02-16,101.556805,101.975320,101.351345,101.853577,130183500
SPY,2011-02-17,101.556781,102.294894,101.465459,102.157928,109810500
SPY,2011-02-18,102.249270,102.492780,102.013376,102.371025,130002400
SPY,2011-02-22,101.298076,102.393851,100.042508,100.316452,233116400
SPY,2011-02-23,100.255612,100.499122,99.083749,99.700119,227584000
SPY,2011-02-24,99.593538,100.019670,98.695608,99.631577,260431400
SPY,2011-02-25,100.050145,100.757838,99.989268,100.696960,141686900
SPY,2011-02-28,101.069811,101.450287,100.734990,101.320915,141585500
SPY,2011-03-01,101.640504,101.731814,99.601144,99.631577,258565500
SPY,2011-03-02,99.494652,100.308878,99.190276,99.844696,200277400
SPY,2011-03-03,100.750174,101.678538,100.742569,101.564400,176480100
SPY,2011-03-04,101.488320,101.686175,100.141441,100.803467,277202300
SPY,2011-03-07,101.100246,101.328535,99.487029,100.012077,216790400
SPY,2011-03-08,100.171871,101.206768,99.738134,100.887169,174615000
SPY,2011-03-09,100.689339,101.054593,100.141452,100.742599,153806000
SPY,2011-03-10,99.684843,99.821809,98.779307,98.878235,301291800
SPY,2011-03-11,98.558636,99.920736,98.535808,99.563087,225621800
SPY,2011-03-14,98.916289,99.289149,98.208597,98.961945,234974100
SPY,2011-03-15,96.329054,98.414070,96.260571,97.828133,359585400
SPY,2011-03-16,97.516163,97.835774,95.332231,96.017090,468670300
SPY,2011-03-17,97.402009,97.698780,96.717150,97.287865,254303700
SPY,2011-03-18,98.467134,98.497711,97.450674,97.641739,230435400
SPY,2011-03-21,98.856885,99.361287,98.742239,99.154945,153992600
SPY,2011-03-22,99.139680,99.269603,98.719335,98.811043,129538600
SPY,2011-03-23,98.535878,99.353641,98.069692,99.093796,148603100
SPY,2011-03-24,99.659367,100.186707,99.101461,100.041496,159129800
SPY,2011-03-25,100.301330,100.782805,100.033834,100.347183,155642800
SPY,2011-03-28,100.561206,100.821051,100.072081,100.102646,109762400
SPY,2011-03-29,100.018534,100.805719,99.689908,100.775154,129798800
SPY,2011-03-30,101.302550,101.768748,101.157339,101.470688,135835000
SPY,2011-03-31,101.340734,101.615868,101.226088,101.333084,132537100
SPY,2011-04-01,101.959770,102.234903,101.516498,101.761055,153850100
SPY,2011-04-04,101.975038,102.158465,101.554705,101.845116,100768900
SPY,2011-04-05,101.646453,102.280790,101.600600,101.829880,120791500
SPY,2011-04-06,102.318948,102.410655,101.738104,102.150810,120411600
SPY,2011-04-07,101.967402,102.395386,101.386570,101.890984,170731500
SPY,2011-04-08,102.341918,102.403060,101.119099,101.539444,147945400
SPY,2011-04-11,101.646467,101.990381,100.989204,101.233772,121385400
SPY,2011-04-12,100.668177,100.866880,100.110271,100.477112,161187400
SPY,2011-04-13,100.943327,101.019746,100.087361,100.469490,162059000
SPY,2011-04-14,99.888658,100.698771,99.560032,100.545921,161220400
SPY,2011-04-15,100.729320,101.164942,100.431260,100.912735,170006700
SPY,2011-04-18,99.804558,100.905093,98.979157,99.781631,210759300
SPY,2011-04-19,99.934491,100.385412,99.689934,100.354836,124258800
SPY,2011-04-20,101.554724,101.944492,101.485932,101.722862,156133800
SPY,2011-04-21,102.250184,102.288400,101.722856,102.242546,135935400
SPY,2011-04-25,102.166140,102.303712,101.799299,102.135574,65757100
SPY,2011-04-26,102.448936,103.220834,102.341941,103.014481,146600000
SPY,2011-04-27,103.213182,103.839869,102.792838,103.687019,143031000
SPY,2011-04-28,103.503560,104.160823,103.488283,104.023262,124791100
SPY,2011-04-29,104.061504,104.374853,103.923931,104.267845,115094100
SPY,2011-05-02,104.756970,104.841028,103.900992,104.107346,126278700
SPY,2011-05-03,103.908645,104.084421,103.205516,103.732857,138375000
SPY,2011-05-04,103.687003,103.732857,102.586469,103.045029,182678500
SPY,2011-05-05,102.471828,103.136729,101.661715,102.112625,226900000
SPY,2011-05-06,103.129109,103.656449,102.166135,102.563553,222787200
SPY,2011-05-09,102.555919,103.259036,102.395420,102.960976,114104500
SPY,2011-05-10,103.304888,104.023293,103.174965,103.839867,114806900
SPY,2011-05-11,103.686991,103.702279,102.273119,102.746956,193564200
SPY,2011-05-12,102.471840,103.450091,101.944500,103.236099,171550700
SPY,2011-05-13,103.289581,103.434793,102.074413,102.441254,157444900
SPY,2011-05-16,102.074390,102.876864,101.623480,101.791618,141675400
SPY,2011-05-17,101.409503,101.913917,100.973870,101.776344,192686200
SPY,2011-05-18,101.829833,102.792794,101.608191,102.685799,135217900
SPY,2011-05-19,103.022101,103.197877,102.364838,102.930382,119489500
SPY,2011-05-20,102.662892,102.930376,101.921560,102.112625,182594900
SPY,2011-05-23,100.866890,101.432446,100.568829,100.928032,168700000
SPY,2011-05-24,101.218470,101.440100,100.652914,100.843979,147199600
SPY,2011-05-25,100.438890,101.600566,100.408324,101.180222,151050100
SPY,2011-05-26,100.905114,101.829873,100.714049,101.646446,164850000
SPY,2011-05-27,101.929213,102.311343,101.615876,102.036209,120921900
SPY,2011-05-31,102.999165,103.113799,102.288398,103.098511,164731200
SPY,2011-06-01,102.800488,103.113837,100.698776,100.782845,233094300
SPY,2011-06-02,100.851638,101.065630,100.087379,100.675850,200466800
